,order_id,customer_id,product_name,brand,raw_weight,country,order_date,unit_price
2147,REC-218515,14265,harina preparada completamente para hacer hot cakes,krusteaz,4,estados unidos,2025-08-22,10
2148,REC-173592,7339,crunchy peanut butter,clif bar,2,australia,2026-01-02,8
2149,REC-289718,9508,knackebrod rag,ikea,250,france,2024-12-14,21
2150,REC-638305,12437,ginger nuts,tower gate,300,france,2025-11-25,21
2151,REC-632474,8131,muesli bars chocolate  banana,crownfield,200,bulgaria,2024-04-04,19
2152,REC-757695,9163,petit beurre tablette chocolat au lait,sondey,150,france,2025-10-25,14
2153,REC-203989,13328,fior di panna,italiamo,400,france,2024-03-19,11
2154,REC-846401,9233,tastino biscuiti petit beurre,tastino,450,hungary,2024-03-01,11
2155,REC-412119,5972,carr laitnoisette,sondey,250,france,2024-04-17,4
2156,REC-788245,9932,brioche zopf,maître jean pierre,600,francia,2024-05-05,11
2157,REC-780143,9411,bio hafer cookies,sondey,200,germany,2025-12-12,16
2158,REC-488677,9073,scottish black pepper oatcakes,lidl,250,france,2024-07-08,9
2159,REC-658763,10868,barres amandes et noix de coco,crownfield,4,france,2025-07-25,10
2160,REC-832545,9749,lulu la barquette framboise,lu,120,france,2025-06-07,12
2161,REC-500367,11128,minirouls loriginal aux fraises,lu,150,france,2025-11-11,12
2162,REC-399226,8707,savaroises chocolat,st michel,220,france,2025-03-14,7
2163,REC-727554,6019,galak chocolat blanc,nestlé,100,france,2024-08-13,10
2164,REC-860064,11656,lindt chocolat au lait pralin noisettes,lindt,225,algérie,2024-02-09,24
2165,REC-376267,6562,creation lait caramel,lindt,150,france,2024-09-24,4
2166,REC-230919,10787,apricube,apéricube,250,france,2024-05-27,12
2167,REC-489978,10379,dragibus haribo,haribo,120,france,2025-07-31,5
2168,REC-571445,14246,kelloggs barres frosties xg,kellogg's,150,france,2025-11-03,20
2169,REC-788490,14747,bnnuts cacahutes grilles  sales,bénénuts,410,france,2024-02-27,7
2170,REC-421827,11444,noix de pcan sirop drable,gerblé,132,france,2024-05-16,5
2171,REC-217328,9093,barre figue gerbl,gerblé,150,france,2025-05-12,18
2172,REC-134472,12963,brioche vendenne igp,carrefour,600,france,2024-04-07,7
2173,REC-972898,12330,palets bretons pur beurre g,chabrior,125,france,2025-04-10,14
2174,REC-737641,11717,goter fourr cacao rond bio,chabrior,185,france,2025-02-28,12
2175,REC-549552,6600,pistache grille  sec sachet de g,u,150,france,2025-11-26,14
2176,REC-628590,7311,tablette petit beurre au chocolat noir bio paquet de g,u,150,france,2025-01-08,7
2177,REC-159086,11086,cookies aux ppites de chocolat  noisettes,carrefour,200,belgium,2025-05-22,23
2178,REC-465050,11272,sable enrobe,henry's,45,france,2024-05-12,12
2179,REC-864263,8297,tartines craquantes bio  la chtaigne sans gluten,ekibio,300,france,2025-05-13,6
2180,REC-517078,10900,biscuits gourmands ssame vanille,karéléa,132,france,2024-06-01,7
2181,REC-939275,9142,chips saveur cte de boeuf grille,brets,125,france,2024-04-29,24
2182,REC-811239,9284,fleur de sel noir,carrefour,100,france,2026-01-26,12
2183,REC-161146,14173,lait noisettes entieres,carrefour,200,france,2024-07-15,7
2184,REC-849517,14123,cookie nougatine choco,marque repère,200,france,2024-04-01,18
2185,REC-841623,5749,salade carottes rapes,marque repère,300,france,2025-11-19,5
2186,REC-111595,13373,galette pur beurre,bio village,125,france,2025-03-30,21
2187,REC-158217,13098,brioche vendenne igp,nos régions ont du talent,650,france,2024-05-24,2
2188,REC-432711,14046,la gche,la fournée dorée,500,france,2025-12-31,6
2189,REC-621806,7888,prparation taboul menthe citron,tipiak,350,france,2024-02-23,16
2190,REC-339348,11295,chips au sel de lile de r,unknown,150,france,2025-02-16,12
2191,REC-457077,11150,pombr original,intersnack deutschland se,75,germany,2026-02-02,21
2192,REC-822199,13870,mms peanut g,mars,900,france,2024-07-06,12
2193,REC-222553,8098,mcvities hobnobs milk choc jumbo pack,mcvitie's,431,france,2024-04-02,7
2194,REC-692953,10273,y castell welshcakes,tan y castell,240,france,2024-02-18,23
2195,REC-273534,8437,bake rolls salt,unknown,80,rumania,2025-08-23,4
2196,REC-662909,13980,ricola rglisse,ricola,50,france,2024-12-10,23
2197,REC-259895,13423,butterfly,kambly,100,france,2025-01-04,21
2198,REC-851657,7682,original family format,oreo,308,france,2024-05-24,16
2199,REC-766518,10337,noir  extra intense,côte d'or,100,belgium,2024-02-13,12
2200,REC-545218,6213,napolitaner,loacker,175,germany,2025-09-20,14
2201,REC-285060,8098,popcorn,unknown,300,belgium,2025-04-09,4
2202,REC-935576,7840,trtchen kakaohaselnusscreme,manner,400,france,2024-04-17,21
2203,REC-361975,8499,vitaweat  grains,arnott's,250,france,2025-11-09,5
2204,REC-920575,7608,barres chocolat noir et pointe de sel,crownfield,4,france,2025-05-01,20
2205,REC-358259,10068,galletas mara,hacendado,4,españa,2025-05-11,7
2206,REC-912575,6715,salzstangen mit meersalz,sun snacks,250,deutschland,2025-11-05,2
2207,REC-120318,8239,party rings mini,fox's,21,gb,2025-02-07,5
2208,REC-241707,12703,choco fundir negro,hacendado,200,spain,2025-07-18,2
2209,REC-198558,7426,gullon hearts of cereal oats chocolate,gullón,240,france,2024-09-22,19
2210,REC-575519,5189,black pepper  sea salt crackers,rivercote,185,spain,2024-12-16,11
2211,REC-371454,9918,jet gum sugar free,jet gum,45,alemanha,2024-09-08,8
2212,REC-751682,8813,hot mix spicy,snacks of the world,400,france,2026-01-27,5
2213,REC-264757,10183,hoops,unknown,8,gb,2024-06-03,10
2214,REC-150567,7790,gerlinea moelleux,gerlinéa,138,france,2024-02-07,5
2215,REC-237615,10247,tic tac festival,tic tac,54,france,2025-06-04,17
2216,REC-908290,10857,peanut butter cups,reese's,42,bulgaria,2025-04-26,12
2217,REC-985464,14032,la brioche tresse tranche,la fournée dorée,500,france,2025-12-20,1
2218,REC-659587,9568,halfcoated milk chocolate cookies,fox's,175,united kingdom,2025-06-30,17
2219,REC-685868,12420,patatas lays sal,lay's,160,españa,2025-06-09,11
2220,REC-748476,11894,chips saveur barbecue,lay's,135,france,2025-07-13,1
2221,REC-356081,11488,mes cookies bio tout chocolat,aline & olivier,180,france,2024-10-22,10
2222,REC-473461,13116,seriously salt and vinegar crisps,walkers,45,italy,2024-10-22,7
2223,REC-365856,5951,la madeleine pur beurre,maison colibri,250,france,2025-08-29,21
2224,REC-270796,8802,pistachio nut mix salted,snacks of the world,200,france,2025-04-10,21
2225,REC-339650,9960,petit biscuit avoine  framboise,chabrior,135,france,2024-07-11,13
2226,REC-275361,12638,lentil chips,aldi,85,united kingdom,2024-11-01,22
2227,REC-552400,14056,carrs dgustation,lindt,154,france,2025-03-30,18
2228,REC-279683,7416,oswego,unknown,250,italia,2025-10-29,1
2229,REC-730439,11624,prinzenrolle,debeukelar,450,de,2026-01-29,23
2230,REC-774116,5812,dairy milk marvellous creations jelly popping candy,cadbury,160,gb,2025-12-09,4
2231,REC-135641,5392,very cherry gourmet sweets,unknown,140,united kingdom,2024-02-14,22
2232,REC-996610,5783,toffee,skinny whip,5,united kingdom,2024-07-06,20
2233,REC-615993,5677,clbrations,celebrations,272,fr,2025-11-10,23
2234,REC-361047,14287,hazelnut dark chocolate,moser roth,5,gb,2024-08-26,10
2235,REC-324298,7406,digestives the original twin pack,mcvitie’s,2,united states,2024-09-28,12
2236,REC-400504,13689,hafercookies,rewe bio,300,germany,2025-12-03,15
2237,REC-567302,7934,cocoa vanilla oat boost,graze,30,gb,2024-10-15,14
2238,REC-796546,5517,vegan bar choco amandes,nu3,50,france,2025-08-30,19
2239,REC-618062,11734,toffifee,storck,125,ireland,2025-10-16,9
2240,REC-332898,6814,organix soft oaty bar,organix,23,united kingdom,2024-09-04,12
2241,REC-968572,7276,fruit splits bear,bear,100,united kingdom,2025-10-27,1
2242,REC-332437,6869,chips  barbecue,lay's,250,france,2024-09-21,6
2243,REC-831778,6608,sour cream  onion flavored potato crisps,pringles,5,bolivia,2024-09-16,12
2244,REC-362584,11334,hand cooked sea salt  balsamic vinegar crisps,m&s food,150,france,2024-09-26,12
2245,REC-572750,12422,ready salted potato sticks,marks & spencer,150,france,2024-09-18,5
2246,REC-979324,14062,super extralarge peanuts,kirkland signature,1,france,2026-02-01,16
2247,REC-171642,7612,almond flour crackers fine ground sea salt,simple mills,4,united states,2024-08-10,12
2248,REC-765596,6334,puff pastry twist,lidl,150,frankrijk,2024-09-21,12
2249,REC-592399,12848,marzipan log,favorina,175,czech republic,2024-11-20,13
2250,REC-790191,6677,flips cacahute,unknown,200,france,2025-12-24,23
2251,REC-132927,9233,bio biscuits tablette chocolat noir,sondey,150,france,2025-12-01,13
2252,REC-679729,10103,feuillet dor collection lu,mondelez,125,france,2024-11-06,12
2253,REC-906118,13035,rsille dor,lu,110,france,2025-11-16,12
2254,REC-825430,11608,galak chocolat blanc,unknown,200,francia,2024-10-08,22
2255,REC-992394,14265,carrs lait noisettes entires,côte d'or,200,belgium,2024-02-06,15
2256,REC-110141,11716,fraisetagada,haribo,30,france,2025-11-03,6
2257,REC-814143,13807,galettes mais oignon crme ciboulette,gerblé,123,france,2025-05-14,5
2258,REC-623397,8827,mini brownie chocolat,st michel,240,france,2024-11-20,12
2259,REC-456149,5582,sabls aux pommes,carrefour,150,france,2025-08-03,19
2260,REC-406976,9263,nature,carrefour classic,200,france,2024-11-11,6
2261,REC-531089,5855,petit beurre  g bio,chabrior,200,belgium,2025-10-09,7
2262,REC-345731,7197,biscuits petit beurre bio paquet de g,u,150,france,2024-02-16,24
2263,REC-440609,5852,pains au lait x  g,u,525,france,2024-08-06,18
2264,REC-246026,9950,tuiles got sal paquet de g,u,170,france,2025-10-27,2
2265,REC-214862,8725,mon cake nature,ker cadélac,800,france,2025-06-22,6
2266,REC-910241,13356,la classique nature,unknown,6,france,2024-03-05,9
2267,REC-139807,7796,gteau au fromage blanc,saint amour®,350,france,2024-04-15,22
2268,REC-312449,14093,grany riz souffl  chocolat,grany,125,france,2024-10-14,12
2269,REC-112582,13513,langues de chat,karéléa,100,france,2024-03-12,10
2270,REC-793180,13537,dessert noir,carrefour,200,france,2024-05-11,24
2271,REC-568240,10460,barres gourmandes,carrefour,140,belgium,2025-10-10,7
2272,REC-201535,14441,macdoine de lgumes,marque repère,265,france,2024-12-10,12
2273,REC-826203,10239,crackers emmental,tokapimarque repère,100,france,2024-02-05,9
2274,REC-829592,13414,biscuits ssame,bio village,230,france,2024-07-28,22
2275,REC-356833,12710,biscuits tablette chocolat noir,bio village,150,france,2025-12-27,11
2276,REC-729250,6308,mini gches pur beurre  la crme frache,leclerc,360,france,2024-04-05,10
2277,REC-134837,13279,cookies ppites de chocolat noir  cacao,biocoop,200,france,2024-10-01,9
2278,REC-921153,6488,maxi king erpack,kinder,35,österreich,2025-04-02,11
2279,REC-708333,8850,g chupa chups mini assosrti,chupa chups,180,france,2025-01-25,15
2280,REC-626060,13958,quality street,nestlé,480,belgium,2024-03-20,12
2281,REC-492308,6995,cherry bakewells,mr kipling,282,france,2025-12-23,21
2282,REC-564450,6602,no artificial colo no artificial flavours no msg h,kp snacks,6,france,2025-10-28,7
2283,REC-127756,10173,cheese flavour potato snacks,walkers quavers,34,francia,2025-02-07,7
2284,REC-302532,10592,blue maize tortilla chips,mister free'd,135,france,2024-11-14,1
2285,REC-496120,11340,mini croissants,7 days,185,bulgaria,2025-08-29,5
2286,REC-170615,8804,barres lion,nestlé,10,france,2026-01-22,21
2287,REC-793062,5521,nestle latelier  noir   g,unknown,100,france,2025-10-14,20
2288,REC-139176,5726,florentin g  kambly  g,kambly,125,france,2025-09-06,8
2289,REC-354401,7584,fruity parfum fraisecitron vert,hollywood,22,france,2025-10-10,13
2290,REC-260135,8115,breakfast biscuits soft bakes filled choco hazelnut,belvita,250,france,2025-03-26,12
2291,REC-610584,12333,petit djeuner moelleux coeur gourmand fraise,mondelēz,250,belgique,2025-10-17,1
2292,REC-432333,6577,fino  negro,suchard,90,españa,2025-12-20,4
2293,REC-476452,13339,semplicissimi cereali riso nero  porzione g,bauli,245,italia,2024-04-15,16
2294,REC-486296,6654,mini rolls chocolate,balconi,180,mexico,2025-12-16,12
2295,REC-700693,9581,panettone,grand frais,900,france,2024-06-29,13
2296,REC-878452,11998,frollini con gocce di cioccolato,dolciando,700,francia,2025-12-31,16
2297,REC-839333,7181,kinder joy boy,kinder,20,china,2024-12-15,17
2298,REC-582152,11647,petit,rio,3,francia,2024-05-06,8
2299,REC-268424,13019,chocolate puro con almendras enteras  azcares aadidos,unknown,150,spain,2025-09-10,18
2300,REC-712579,8689,tortilla chips nachos,zanuy,200,francia,2024-06-18,21
2301,REC-262443,8835,cocktail rodeo,hacendado,250,spain,2024-11-20,14
2302,REC-300455,8033,nesquik cereal riegel,nestlé,25,france,2025-08-31,12
2303,REC-559187,6767,crackers protin,tastino - lidl,200,france,2025-04-10,1
2304,REC-551880,5323,raffaello,ferrero,30,francia,2024-07-26,12
2305,REC-875951,13400,biscuit novellino lait et miel,unknown,350,italia,2025-12-25,22
2306,REC-961341,11053,madeleines,st michel,800,france,2024-06-11,20
2307,REC-779865,9856,salted giant pretzel,marks & spencer,150,united kingdom,2025-09-20,24
2308,REC-450014,6889,chocolate negro  cacao con almendras enteras,hacendado,200,spain,2024-03-25,22
2309,REC-257723,10583,squares salt  vinegar,walkers,22,guernsey,2025-08-02,10
2310,REC-320657,6391,proper chips sea salt lentil chips,proper,20,france,2024-06-12,4
2311,REC-836131,11880,roshen mlkchoc aerated,roshen,80,bulgaria,2025-10-15,9
2312,REC-552094,11207,dark peru,waitrose,100,united kingdom,2025-02-12,1
2313,REC-302852,7235,oreo white,milka,100,marruecos,2024-10-14,14
2314,REC-252289,7969,moelleux chocolat,alsa,435,france,2024-03-14,14
2315,REC-624477,8992,gche tranche bio,la boulangère,400,france,2025-12-30,13
2316,REC-694905,6640,chips snack,snack day,75,frankrijk,2024-04-14,1
2317,REC-529318,11733,happy hippo,kinder,103,france,2025-06-30,2
2318,REC-573124,12034,mylk  vanilla,unknown,2,gb,2024-12-30,11
2319,REC-746462,11307,caramel choc bar,nomo,38,australia,2024-09-01,21
2320,REC-603751,12793,chicles fresa,hacendado,100,españa,2026-01-30,17
2321,REC-453635,10969,crunchy oats  honey granola bars,harvest morn,210,ireland,2024-03-08,3
2322,REC-704386,13365,gerble  organic oatmeal coconut cocoa cookie,gerblé,132,francia,2024-02-29,17
2323,REC-983684,6209,pringles flame spicy bbq,pringles,160,france,2025-06-06,9
2324,REC-626207,14494,wheat thins original,nabisco,14,united states,2025-08-21,14
2325,REC-633149,14299,mini fourrs chocolat noir,bjorg,180,france,2025-03-23,9
2326,REC-980566,7513,roasted garlic  extra virgin olive oil flatbread,taste-the-difference,195,united kingdom,2024-04-20,22
2327,REC-168224,5553,gaufres aux oeufs frais au sucre glace,lotus,371,france,2025-01-14,2
2328,REC-991801,13050,abbracci,unknown,700,it,2024-02-16,18
2329,REC-404815,11181,sea salt  cider vinegar  activated chips,unknown,80,united kingdom,2024-08-22,13
2330,REC-851782,9681,lays salted chips,lay's,150,germany,2025-06-09,12
2331,REC-602163,13545,mango pure fruit wind ups,alesto,5,gb,2024-09-23,18
2332,REC-201270,8688,recette  lancienne,lay's,168,fr,2025-01-09,15
2333,REC-908235,5283,haribo happy cola,haribo,175,deutschland,2025-10-10,5
2334,REC-420495,10110,raspberry porridge oat bar,stoats,1,united kingdom,2024-12-31,16
2335,REC-409462,6155,baked salt and vinegar crisps,walkers,6,gb,2025-08-08,14
2336,REC-453588,5631,chipsfrisch gesalzen,funny-frisch,150,germany,2025-09-13,22
2337,REC-885621,13952,biscuits au cacao fourrs vanille,unknown,176,france,2024-05-21,22
2338,REC-121365,9216,biscuit sabl napp  crales,biocoop,140,fr,2024-05-21,5
2339,REC-576134,14686,pick up fourr au lait,bahlsen,168,france,2026-01-02,3
2340,REC-421148,9013,pickup,bahlsen,168,france,2026-01-25,21
2341,REC-556821,9312,biscuits chocolat gingembre,bjorg,130,france,2025-11-09,23
2342,REC-197068,10831,feastables  milk chocolate,feastables,60,germany,2024-05-03,4
2343,REC-770896,7552,extra fresh professional,wrigley‘s,1,germany,2025-07-19,6
2344,REC-943432,7445,italian crackers made with sourdough,arden & amici,250,united kingdom,2025-11-20,23
2345,REC-331159,11984,kyoto style mix,snacks of the world,150,austria,2024-05-29,20
2346,REC-212441,8075,batatas fritas sabor serrano,hacendado,150,romania,2024-12-16,18
2347,REC-512760,9669,maltesers,unknown,175,frankreich,2024-08-24,7
2348,REC-550518,6679,mars,mars,225,germany,2025-12-07,14
2349,REC-389931,9139,lemon  poppy seed oat bars,unknown,3,united kingdom,2026-01-03,23
2350,REC-675515,9984,original sourdough crispbread,peter’s yard,125,united kingdom,2025-10-16,22
2351,REC-754512,10356,carlotti  chocolate au lait,carlotti,100,morocco,2024-05-06,13
2352,REC-364878,10701,biscuits delacre sprits chocolat au lait  g,delacre,200,france,2024-03-09,9
2353,REC-176563,14114,extra fine dark chocolate,marks and spencer,115,france,2025-03-05,18
2354,REC-392289,9317,tortilla strips,kirkland,48,estados unidos,2024-04-12,3
2355,REC-349903,13556,amaretti,italiamo,200,france,2026-01-06,1
2356,REC-701402,8537,lait raisins secs  noisettes,bellarom,200,france,2025-05-29,22
2357,REC-861300,13977,studentenfutter exotic,unknown,200,frankreich,2025-09-03,14
2358,REC-521956,5911,lebkuchen hearts,favorina,500,france,2026-01-11,18
2359,REC-821942,9249,alesto cashew erdnuss mix,alesto,200,france,2024-11-15,20
2360,REC-583796,5183,vritable petit colier pocket,lu,250,france,2024-06-14,6
2361,REC-705522,5094,bnnuts cacahutes grilles  non sales,benenuts,200,france,2024-09-01,12
2362,REC-775118,12949,doritos got nacho cheese,doritos,230,francia,2025-05-04,15
2363,REC-487779,14309,sabl nature aux graines de chia,gerblé,132,france,2024-04-27,17
2364,REC-451410,11975,tartines de pain brioch,brioche pasquier,210,france,2025-01-16,9
2365,REC-934428,10593,chocolat noir dgustation,unknown,100,france,2024-12-02,16
2366,REC-871555,14624,madeleines coquille individuelles,chabrior,600,france,2025-07-31,8
2367,REC-117898,8527,sables,u,200,france,2024-10-26,12
2368,REC-131985,5299,barres de crales figue x  g,u,126,france,2025-05-30,24
2369,REC-971763,6257,barre de crales riz et bl complet chocolat x  g,u,126,france,2025-09-20,6
2370,REC-220290,7805,macdoine de lgumes,carrefour,800,france,2024-07-01,15
2371,REC-599958,7951,ptit dj  crales compltes,carrefour,400,france,2024-07-28,22
2372,REC-263282,6216,palmiers,marque repère,100,france,2025-01-15,22
